0.295,0.342
0.296,0.327
0.297,0.348
0.298,0.336
0.299,0.319
0.3,0.338
0.301,0.338
0.302,0.319
0.303,0.392
0.304,0.35
0.305,0.339
0.306,0.329
0.307,0.34
0.308,0.329
0.309,0.327
0.31,0.346
0.311,0.338
0.312,0.376
0.313,0.354
0.314,0.34
0.315,0.322
0.316,0.343
0.317,0.342
0.318,0.322
0.319,0.333
0.32,0.341
0.321,0.321
0.322,0.357
0.323,0.357
0.324,0.33
0.325,0.337
0.326,0.348
0.327,0.331
0.328,0.325
0.329,0.35
0.33,0.327
0.331,0.353
0.332,0.351
0.333,0.345
0.334,0.319
0.335,0.337
0.336,0.338
0.337,0.318
0.338,0.329
0.339,0.347
0.34,0.302
0.341,0.361
0.342,0.36
0.343,0.334
0.344,0.331
0.345,0.349
0.346,0.329
0.347,0.32
0.348,0.339
0.349,0.343
0.35,0.391
0.351,0.352
0.352,0.345
0.353,0.333
0.354,0.329
0.355,0.347
0.356,0.33
0.357,0.321
0.358,0.351
0.359,0.39
0.36,0.34
0.361,0.346
0.362,0.329
0.363,0.322
0.364,0.344
0.365,0.339
0.366,0.32
0.367,0.332
0.368,0.34
0.369,0.36
0.37,0.34
0.371,0.342
0.372,0.339
0.373,0.326
0.374,0.356
0.375,0.33
0.376,0.341
0.377,0.337
0.378,0.389
0.379,0.337
0.38,0.346
0.381,0.342
0.382,0.321
0.383,0.336
0.384,0.344
0.385,0.321
0.386,0.328
0.387,0.352
0.388,0.358
0.389,0.343
0.39,0.354
0.391,0.343
0.392,0.324
0.393,0.347
0.394,0.336
0.395,0.33
0.396,0.337
0.397,0.417
0.398,0.333
0.399,0.34
0.4,0.342
0.401,0.326
0.402,0.327
0.403,0.342
0.404,0.328
0.405,0.322
0.406,0.404
0.407,0.353
0.408,0.347
0.409,0.346
0.41,0.329
0.411,0.321
0.412,0.333
0.413,0.338
0.414,0.32
0.415,0.331
0.416,0.405
0.417,0.339
0.418,0.331
0.419,0.344
0.42,0.326
0.421,0.334
0.422,0.341
0.423,0.359
0.424,0.318
0.425,0.403
0.426,0.342
0.427,0.302
0.428,0.338
0.429,0.342
0.43,0.317
0.431,0.338
0.432,0.33
0.433,0.319
0.434,0.323
0.435,0.399
0.436,0.351
0.437,0.332
0.438,0.361
0.439,0.338
0.44,0.327
0.441,0.336
0.442,0.336
0.443,0.315
0.444,0.384
0.445,0.351
0.446,0.326
0.447,0.333
0.448,0.344
0.449,0.315
0.45,0.327
0.451,0.346
0.452,0.326
0.453,0.324
0.454,0.362
0.455,0.342
0.456,0.321
0.457,0.333
0.458,0.349
0.459,0.315
0.46,0.341
0.461,0.342
0.462,0.323
0.463,0.343
0.464,0.339
0.465,0.312
0.466,0.333
0.467,0.35
0.468,0.344
0.469,0.32
0.47,0.33
0.471,0.33
0.472,0.291
0.473,0.355
0.474,0.33
0.475,0.337
0.476,0.343
0.477,0.363
0.478,0.333
0.479,0.272
0.48,0.346
0.481,0.306
0.482,0.363
0.483,0.333
0.484,0.305
0.485,0.342
0.486,0.394
0.487,0.365
0.488,0.305
0.489,0.335
0.49,0.339
0.491,0.314
0.492,0.326
0.493,0.336
0.494,0.26
0.495,0.302
0.496,0.292
0.497,0.381
0.498,0.38
0.499,0.387
0.5,0.312
0.501,0.393
0.502,0.334
0.503,0.354
0.504,0.21
0.505,0.226
0.506,0.398
0.507,0.548
0.508,0.322
0.509,0.364
0.51,0.23
0.511,0.292
0.512,0.419
0.513,0.463
0.514,0.33
0.515,0.304
0.516,0.369
0.517,0.345
0.518,0.304
0.519,0.253
0.52,0.406
0.521,0.357
0.522,0.239
0.523,0.36
0.524,0.416
0.525,0.392
0.526,0.222
0.527,0.353
0.528,0.378
0.529,0.36
0.53,0.276
0.531,0.281
0.532,0.277
0.533,0.516
0.534,0.398
0.535,0.339
0.536,0.305
0.537,0.326
0.538,0.334
0.539,0.318
0.54,0.319
0.541,0.435
0.542,0.363
0.543,0.389
0.544,0.302
0.545,0.17
0.546,0.44
0.547,0.365
0.548,0.362
0.549,0.278
0.55,0.337
0.551,0.432
0.552,0.312
0.553,0.283
0.554,0.35
0.555,0.257
0.556,0.462
0.557,0.304
0.558,0.296
0.559,0.302
0.56,0.373
0.561,0.482
0.562,0.326
0.563,0.318
0.564,0.295
0.565,0.328
0.566,0.342
0.567,0.362
0.568,0.256
0.569,0.522
0.57,0.354
0.571,0.253
0.572,0.258
0.573,0.425
0.574,0.268
0.575,0.234
0.576,0.332
0.577,0.344
0.578,0.379
0.579,0.24
0.58,0.206
0.581,0.381
0.582,0.369
0.583,0.309
0.584,0.336
0.585,0.352
0.586,0.329
0.587,0.292
0.588,0.397
0.589,0.384
0.59,0.346
0.591,0.376
0.592,0.313
0.593,0.328
0.594,0.333
0.595,0.317
0.596,0.346
0.597,0.345
0.598,0.388
0.599,0.329
0.6,0.204
0.601,0.419
0.602,0.519
0.603,0.271
0.604,0.286
0.605,0.279
0.606,0.446
0.607,0.335
0.608,0.395
0.609,0.309
0.61,0.305
0.611,0.385
0.612,0.348
0.613,0.315
0.614,0.325
0.615,0.198
0.616,0.441
0.617,0.391
0.618,0.373
0.619,0.279
0.62,0.304
0.621,0.405
0.622,0.329
0.623,0.328
0.624,0.245
0.625,0.258
0.626,0.575
0.627,0.273
0.628,0.29
0.629,0.262
0.63,0.353
0.631,0.402
0.632,0.314
0.633,0.325
0.634,0.304
0.635,0.397
0.636,0.317
0.637,0.356
0.638,0.335
0.639,0.366
0.64,0.315
0.641,0.342
0.642,0.36
0.643,0.329
0.644,0.154
0.645,0.419
0.646,0.393
0.647,0.334
0.648,0.337
0.649,0.441
0.65,0.368
0.651,0.294
0.652,0.29
0.653,0.317
0.654,0.323
0.655,0.338
0.656,0.357
0.657,0.332
0.658,0.233
0.659,0.414
0.66,0.31
0.661,0.445
0.662,0.327
0.663,0.293
0.664,0.285
0.665,0.348
0.666,0.355
0.667,0.373
0.668,0.313
0.669,0.297
0.67,0.262
0.671,0.373
0.672,0.333
0.673,0.383
0.674,0.339
0.675,0.348
0.676,0.351
0.677,0.296
0.678,0.347
0.679,0.329
0.68,0.312
0.681,0.283
0.682,0.431
0.683,0.362
0.684,0.32
0.685,0.316
0.686,0.339
0.687,0.339
0.688,0.395
0.689,0.326
0.69,0.35
0.691,0.343
0.692,0.347
0.693,0.314
0.694,0.369
0.695,0.336
0.696,0.309
0.697,0.343
0.698,0.312
0.699,0.355
0.7,0.321
0.701,0.391
0.702,0.34
0.703,0.236
0.704,0.383
0.705,0.376
0.706,0.33
0.707,0.295
0.708,0.447
0.709,0.338
0.71,0.333
0.711,0.368
0.712,0.327
0.713,0.352
0.714,0.417
0.715,0.297
0.716,0.327
0.717,0.245
0.718,0.354
0.719,0.306
0.72,0.316
0.721,0.357
0.722,0.412
0.723,0.325
0.724,0.337
0.725,0.325
0.726,0.307
0.727,0.342
0.728,0.353
0.729,0.333
0.73,0.311
0.731,0.335
0.732,0.355
0.733,0.406
0.734,0.343
0.735,0.324
0.736,0.297
0.737,0.293
0.738,0.303
0.739,0.351
0.74,0.382
0.741,0.333
0.742,0.249
0.743,0.448
0.744,0.386
0.745,0.31
0.746,0.35
0.747,0.312
0.748,0.32
0.749,0.443
0.75,0.299
0.751,0.305
0.752,0.294
0.753,0.348
0.754,0.335
0.755,0.343
0.756,0.342
0.757,0.281
0.758,0.396
0.759,0.38
0.76,0.328
0.761,0.356
0.762,0.31
0.763,0.397
0.764,0.332
0.765,0.398
0.766,0.316
0.767,0.306
0.768,0.377
0.769,0.35
0.77,0.335
0.771,0.34
0.772,0.321
0.773,0.307
0.774,0.371
0.775,0.372
0.776,0.314
0.777,0.34
0.778,0.396
0.779,0.381
0.78,0.353
0.781,0.353
0.782,0.318
0.783,0.274
0.784,0.292
0.785,0.399
0.786,0.36
0.787,0.355
0.788,0.37
0.789,0.314
0.79,0.333
0.791,0.36
0.792,0.294
0.793,0.303
0.794,0.437
0.795,0.349
0.796,0.342
0.797,0.33
0.798,0.367
0.799,0.374
0.8,0.351
0.801,0.372
0.802,0.314
0.803,0.344
0.804,0.333
0.805,0.416
0.806,0.353
0.807,0.363
0.808,0.307
0.809,0.343
0.81,0.367
0.811,0.295
0.812,0.33
0.813,0.338
0.814,0.362
0.815,0.354
0.816,0.408
0.817,0.322
0.818,0.278
0.819,0.38
0.82,0.325
0.821,0.298
0.822,0.365
0.823,0.367
0.824,0.351
0.825,0.378
0.826,0.31
0.827,0.301
0.828,0.362
0.829,0.361
0.83,0.3
0.831,0.357
0.832,0.347
0.833,0.313
0.834,0.335
0.835,0.373
0.836,0.365
0.837,0.32
0.838,0.362
0.839,0.301
0.84,0.345
0.841,0.322
0.842,0.396
0.843,0.325
0.844,0.308
0.845,0.398
0.846,0.356
0.847,0.335
0.848,0.375
0.849,0.319
0.85,0.31
0.851,0.362
0.852,0.368
0.853,0.324
0.854,0.362
0.855,0.32
0.856,0.395
0.857,0.354
0.858,0.386
0.859,0.307
0.86,0.294
0.861,0.401
0.862,0.367
0.863,0.344
0.864,0.34
0.865,0.362
0.866,0.353
0.867,0.346
0.868,0.334
0.869,0.305
0.87,0.393
0.871,0.329
0.872,0.344
0.873,0.354
0.874,0.353
0.875,0.322
0.876,0.241
0.877,0.37
0.878,0.353
0.879,0.301
0.88,0.394
0.881,0.32
0.882,0.348
0.883,0.353
0.884,0.396
0.885,0.342
0.886,0.248
0.887,0.414
0.888,0.329
0.889,0.327
0.89,0.338
0.891,0.312
0.892,0.308
0.893,0.358
0.894,0.272
0.895,0.322
0.896,0.315
0.897,0.345
0.898,0.303
0.899,0.401
0.9,0.351
0.901,0.38
0.902,0.39
0.903,0.343
0.904,0.302
0.905,0.312
0.906,0.377
0.907,0.277
0.908,0.326
0.909,0.363
0.91,0.342
0.911,0.311
0.912,0.413
0.913,0.297
0.914,0.342
0.915,0.364
0.916,0.366
0.917,0.396
0.918,0.292
0.919,0.435
0.92,0.369
0.921,0.336
0.922,0.236
0.923,0.3
0.924,0.323
0.925,0.297
0.926,0.358
0.927,0.29
0.928,0.437
0.929,0.306
0.93,0.335
0.931,0.364
0.932,0.311
0.933,0.285
0.934,0.343
0.935,0.377
0.936,0.327
0.937,0.305
0.938,0.354
0.939,0.294
0.94,0.305
0.941,0.391
0.942,0.342
0.943,0.291
0.944,0.35
0.945,0.375
0.946,0.348
0.947,0.32
0.948,0.397
0.949,0.327
0.95,0.34
0.951,0.392
0.952,0.268
0.953,0.354
0.954,0.374
0.955,0.369
0.956,0.273
0.957,0.332
0.958,0.305
0.959,0.34
0.96,0.317
0.961,0.398
0.962,0.245
0.963,0.344
0.964,0.335
0.965,0.34
0.966,0.337
0.967,0.397
0.968,0.308
0.969,0.366
0.97,0.307
0.971,0.298
0.972,0.303
0.973,0.322
0.974,0.371
0.975,0.317
0.976,0.287
0.977,0.363
0.978,0.267
0.979,0.453
0.98,0.301
0.981,0.448
0.982,0.258
0.983,0.387
0.984,0.287
0.985,0.365
0.986,0.37
0.987,0.294
0.988,0.278
0.989,0.339
0.99,0.311
0.991,0.31
0.992,0.378
0.993,0.378
0.994,0.33
0.995,0.347
0.996,0.323
0.997,0.322
0.998,0.332
0.999,0.298
1,0.331
1.001,0.26
1.002,0.427
1.003,0.366
1.004,0.36
1.005,0.313
1.006,0.313
1.007,0.339
1.008,0.441
1.009,0.387
1.01,0.298
1.011,0.409
1.012,0.423
1.013,0.344
1.014,0.42
1.015,0.346
1.016,0.147
1.017,0.146
1.018,0.361
1.019,0.527
1.02,0.509
1.021,0.128
1.022,0.024
1.023,0.231
1.024,0.327
1.025,0.436
1.026,0.332
1.027,0.475
1.028,0.235
1.029,0.45
1.03,0.442
1.031,0.458
1.032,0.254
1.033,0.274
1.034,0.379
1.035,0.42
1.036,0.32
1.037,0.305
1.038,0.546
1.039,0.279
1.04,0.265
1.041,0.479
1.042,0.401
1.043,0.246
1.044,0.316
1.045,0.373
1.046,0.283
1.047,0.309
1.048,0.396
1.049,0.386
1.05,0.369
1.051,0.337
1.052,0.427
1.053,0.348
1.054,0.296
1.055,0.496
1.056,0.402
1.057,0.153
1.058,0.236
1.059,0.348
1.06,0.324
1.061,0.387
1.062,0.384
1.063,0.385
1.064,0.292
1.065,0.297
1.066,0.429
1.067,0.302
1.068,0.28
1.069,0.363
1.07,0.352
1.071,0.304
1.072,0.43
1.073,0.3
1.074,0.337
1.075,0.301
1.076,0.321
1.077,0.302
1.078,0.356
1.079,0.42
1.08,0.326
1.081,0.257
1.082,0.495
1.083,0.271
1.084,0.36
1.085,0.358
1.086,0.25
1.087,0.478
1.088,0.298
1.089,0.406
1.09,0.241
1.091,0.326
1.092,0.339
1.093,0.346
1.094,0.333
1.095,0.368
1.096,0.42
1.097,0.339
1.098,0.33
1.099,0.201
1.1,0.34
1.101,0.46
1.102,0.41
1.103,0.222
1.104,0.416
1.105,0.383
1.106,0.319
1.107,0.138
1.108,0.618
1.109,0.379
1.11,0.286
1.111,0.346
1.112,0.304
1.113,0.388
1.114,0.253
1.115,0.316
1.116,0.376
1.117,0.36
1.118,0.378
1.119,0.233
1.12,0.197
1.121,0.579
1.122,0.195
1.123,0.321
1.124,0.307
1.125,0.355
1.126,0.39
1.127,0.347
1.128,0.309
1.129,0.26
1.13,0.367
1.131,0.31
1.132,0.293
1.133,0.398
1.134,0.457
1.135,0.387
1.136,0.279
1.137,0.296
1.138,0.285
1.139,0.37
1.14,0.334
1.141,0.371
1.142,0.357
1.143,0.406
1.144,0.263
1.145,0.252
1.146,0.45
1.147,0.348
1.148,0.305
1.149,0.293
1.15,0.262
1.151,0.385
1.152,0.408
1.153,0.299
1.154,0.342
1.155,0.357
1.156,0.387
1.157,0.305
1.158,0.323
1.159,0.33
1.16,0.345
1.161,0.277
1.162,0.39
1.163,0.35
1.164,0.315
1.165,0.312
1.166,0.333
1.167,0.342
1.168,0.347
1.169,0.314
1.17,0.285
1.171,0.329
1.172,0.43
1.173,0.366
1.174,0.327
1.175,0.368
1.176,0.352
1.177,0.282
1.178,0.348
1.179,0.35
1.18,0.329
1.181,0.345
1.182,0.366
1.183,0.3
1.184,0.343
1.185,0.34
1.186,0.336
1.187,0.271
1.188,0.371
1.189,0.378
1.19,0.356
1.191,0.344
1.192,0.293
1.193,0.356
1.194,0.382
1.195,0.317
1.196,0.326
1.197,0.288
1.198,0.342
1.199,0.325
1.2,0.347
1.201,0.364
1.202,0.243
1.203,0.445
1.204,0.339
1.205,0.379
1.206,0.358
1.207,0.364
1.208,0.335
1.209,0.326
1.21,0.346
1.211,0.315
1.212,0.263
1.213,0.374
1.214,0.4
1.215,0.326
1.216,0.361
1.217,0.247
1.218,0.326
1.219,0.334
1.22,0.327
1.221,0.337
1.222,0.344
1.223,0.335
1.224,0.325
1.225,0.289
1.226,0.37
1.227,0.346
1.228,0.301
1.229,0.334
1.23,0.365
1.231,0.322
1.232,0.328
1.233,0.335
1.234,0.324
1.235,0.278
1.236,0.372
1.237,0.345
1.238,0.324
1.239,0.34
1.24,0.339
1.241,0.324
1.242,0.351
1.243,0.328
1.244,0.277
1.245,0.345
1.246,0.377
1.247,0.326
1.248,0.372
1.249,0.283
1.25,0.365
1.251,0.339
1.252,0.392
1.253,0.239
1.254,0.312
1.255,0.339
1.256,0.334
1.257,0.32
1.258,0.36
1.259,0.36
1.26,0.348
1.261,0.332
1.262,0.352
1.263,0.341
1.264,0.374
1.265,0.385
1.266,0.354
1.267,0.343
1.268,0.369
1.269,0.358
1.27,0.297
1.271,0.342
1.272,0.197
1.273,0.321
1.274,0.356
1.275,0.346
1.276,0.32
1.277,0.34
1.278,0.365
1.279,0.335
1.28,0.345
1.281,0.386
1.282,0.31
1.283,0.343
1.284,0.357
1.285,0.338
1.286,0.355
1.287,0.367
1.288,0.285
1.289,0.493
1.29,0.363
1.291,0.277
1.292,0.329
1.293,0.322
1.294,0.337
1.295,0.29
1.296,0.3
1.297,0.334
1.298,0.34
1.299,0.333
1.3,0.376
1.301,0.328
1.302,0.317
1.303,0.342
1.304,0.398
1.305,0.343
1.306,0.365
1.307,0.371
1.308,0.345
1.309,0.372
1.31,0.267
1.311,0.355
1.312,0.316
1.313,0.355
1.314,0.337
1.315,0.341
1.316,0.369
1.317,0.321
1.318,0.307
1.319,0.386
1.32,0.334
1.321,0.287
1.322,0.421
1.323,0.385
1.324,0.349
1.325,0.398
1.326,0.302
1.327,0.324
1.328,0.346
1.329,0.31
1.33,0.34
1.331,0.348
1.332,0.355
1.333,0.324
1.334,0.325
1.335,0.402
1.336,0.335
1.337,0.323
1.338,0.306
1.339,0.335
1.34,0.306
1.341,0.4
1.342,0.35
1.343,0.336
1.344,0.316
1.345,0.353
1.346,0.315
1.347,0.313
1.348,0.315
1.349,0.334
1.35,0.317
1.351,0.347
1.352,0.38
1.353,0.343
1.354,0.373
1.355,0.36
1.356,0.322
1.357,0.279
1.358,0.346
1.359,0.313
1.36,0.357
1.361,0.368
1.362,0.355
1.363,0.341
1.364,0.338
1.365,0.314
1.366,0.31
1.367,0.434
1.368,0.344
1.369,0.32
1.37,0.363
1.371,0.386
1.372,0.336
1.373,0.348
1.374,0.379
1.375,0.353
1.376,0.285
1.377,0.365
1.378,0.343
1.379,0.336
1.38,0.352
1.381,0.342
1.382,0.334
1.383,0.339
1.384,0.35
1.385,0.326
1.386,0.364
1.387,0.36
1.388,0.356
1.389,0.343
1.39,0.356
1.391,0.344
1.392,0.335
1.393,0.361
1.394,0.323
1.395,0.245
1.396,0.343
1.397,0.316
1.398,0.393
1.399,0.404
1.4,0.353
1.401,0.348
1.402,0.349
1.403,0.353
1.404,0.286
1.405,0.337
1.406,0.351
1.407,0.354
1.408,0.353
1.409,0.33
1.41,0.353
1.411,0.349
1.412,0.353
1.413,0.346
1.414,0.31
1.415,0.352
1.416,0.359
1.417,0.33
1.418,0.356
1.419,0.361
1.42,0.32
1.421,0.391
1.422,0.314
1.423,0.296
1.424,0.32
1.425,0.361
1.426,0.338
1.427,0.344
1.428,0.353
1.429,0.334
1.43,0.346
1.431,0.356
1.432,0.315
1.433,0.323
1.434,0.36
1.435,0.352
1.436,0.347
1.437,0.345
1.438,0.336
1.439,0.361
1.44,0.351
1.441,0.364
1.442,0.294
1.443,0.328
1.444,0.337
1.445,0.341
1.446,0.328
1.447,0.346
1.448,0.337
1.449,0.326
1.45,0.352
1.451,0.324
1.452,0.351
1.453,0.336
1.454,0.355
1.455,0.335
1.456,0.342
1.457,0.339
1.458,0.346
1.459,0.328
1.46,0.354
1.461,0.314
1.462,0.328
1.463,0.345
1.464,0.357
1.465,0.349
1.466,0.327
1.467,0.328
1.468,0.337
1.469,0.328
1.47,0.319
1.471,0.349
1.472,0.359
1.473,0.362
1.474,0.344
1.475,0.328
1.476,0.358
1.477,0.351
1.478,0.359
1.479,0.325
1.48,0.348
1.481,0.348
1.482,0.342
1.483,0.349
1.484,0.335
1.485,0.341
1.486,0.358
1.487,0.325
1.488,0.324
1.489,0.303
1.49,0.325
1.491,0.347
1.492,0.344
1.493,0.328
1.494,0.307
1.495,0.348
1.496,0.344
1.497,0.343
1.498,0.254
1.499,0.348
1.5,0.327
1.501,0.342
1.502,0.356
1.503,0.348
1.504,0.356
1.505,0.326
1.506,0.326
1.507,0.355
1.508,0.295
1.509,0.356
1.51,0.328
1.511,0.345
1.512,0.358
1.513,0.264
1.514,0.339
1.515,0.346
1.516,0.348
1.517,0.307
1.518,0.352
1.519,0.339
1.52,0.347
1.521,0.349
1.522,0.346
1.523,0.337
1.524,0.354
1.525,0.299
1.526,0.338
1.527,0.336
1.528,0.363
1.529,0.321
1.53,0.335
1.531,0.343
1.532,0.339
1.533,0.34
1.534,0.348
1.535,0.34
1.536,0.282
1.537,0.347
1.538,0.335
1.539,0.337
1.54,0.34
1.541,0.349
1.542,0.341
1.543,0.294
1.544,0.34
1.545,0.299
1.546,0.329
1.547,0.347
1.548,0.336
1.549,0.335
1.55,0.348
1.551,0.343
1.552,0.336
1.553,0.351
1.554,0.334
1.555,0.288
1.556,0.357
1.557,0.364
1.558,0.322
1.559,0.369
1.56,0.35
1.561,0.328
1.562,0.341
1.563,0.345
1.564,0.303
1.565,0.345
1.566,0.348
1.567,0.339
1.568,0.342
1.569,0.342
1.57,0.336
1.571,0.332
1.572,0.332
1.573,0.319
1.574,0.33
1.575,0.368
1.576,0.362
1.577,0.316
1.578,0.343
1.579,0.34
1.58,0.32
1.581,0.336
1.582,0.361
1.583,0.281
1.584,0.343
1.585,0.351
1.586,0.338
1.587,0.328
1.588,0.35
1.589,0.341
1.59,0.318
1.591,0.358
1.592,0.281
1.593,0.326
1.594,0.341
1.595,0.344
1.596,0.339
1.597,0.295
1.598,0.354
1.599,0.337
1.6,0.335
1.601,0.349
1.602,0.288
1.603,0.345
1.604,0.35
1.605,0.343
1.606,0.33
1.607,0.34
1.608,0.344
1.609,0.329
1.61,0.328
1.611,0.308
1.612,0.335
1.613,0.341
1.614,0.352
1.615,0.328
1.616,0.332
1.617,0.353
1.618,0.34
1.619,0.342
1.62,0.342
1.621,0.344
1.622,0.325
1.623,0.336
1.624,0.314
1.625,0.342
1.626,0.337
1.627,0.348
1.628,0.335
1.629,0.351
1.63,0.303
1.631,0.338
1.632,0.343
1.633,0.35
1.634,0.34
1.635,0.322
1.636,0.352
1.637,0.335
1.638,0.333
1.639,0.317
1.64,0.354
1.641,0.34
1.642,0.345
1.643,0.358
1.644,0.339
1.645,0.336
1.646,0.342
1.647,0.327
1.648,0.356
1.649,0.317
1.65,0.333
1.651,0.314
1.652,0.34
1.653,0.329
1.654,0.327
1.655,0.335
1.656,0.368
1.657,0.33
1.658,0.292
1.659,0.352
1.66,0.339
1.661,0.342
1.662,0.35
1.663,0.349
1.664,0.334
1.665,0.354
1.666,0.34
1.667,0.336
1.668,0.299
1.669,0.35
1.67,0.303
1.671,0.349
1.672,0.347
1.673,0.329
1.674,0.343
1.675,0.352
1.676,0.34
1.677,0.295
1.678,0.352
1.679,0.348
1.68,0.337
1.681,0.346
1.682,0.336
1.683,0.359
1.684,0.289
1.685,0.333
1.686,0.318
1.687,0.348
1.688,0.352
1.689,0.34
1.69,0.346
1.691,0.348
1.692,0.336
1.693,0.336
1.694,0.346
1.695,0.344
1.696,0.29
1.697,0.346
1.698,0.345
1.699,0.334
1.7,0.332
1.701,0.346
