0.357,0.253
0.358,0.575
0.359,0.194
0.36,0.17
0.361,0.438
0.362,0.254
0.363,0.377
0.364,0.318
0.365,0.363
0.366,0.288
0.367,0.309
0.368,0.405
0.369,0.253
0.37,0.505
0.371,0.415
0.372,0.369
0.373,0.473
0.374,0.377
0.375,0.458
0.376,0.434
0.377,0.195
0.378,0.286
0.379,0.395
0.38,0.234
0.381,0.546
0.382,0.222
0.383,0.233
0.384,0.363
0.385,0.356
0.386,0.283
0.387,0.257
0.388,0.349
0.389,0.316
0.39,0.668
0.391,0.426
0.392,0.28
0.393,0.127
0.394,0.47
0.395,0.209
0.396,0.375
0.397,0.268
0.398,0.281
0.399,0.207
0.4,0.321
0.401,0.296
0.402,0.356
0.403,0.435
0.404,0.239
0.405,0.494
0.406,0.367
0.407,0.445
0.408,0.147
0.409,0.286
0.41,0.281
0.411,0.359
0.412,0.511
0.413,0.269
0.414,0.238
0.415,0.31
0.416,0.405
0.417,0.263
0.418,0.402
0.419,0.324
0.42,0.321
0.421,0.368
0.422,0.339
0.423,0.344
0.424,0.366
0.425,0.433
0.426,0.215
0.427,0.271
0.428,0.338
0.429,0.341
0.43,0.321
0.431,0.415
0.432,0.341
0.433,0.312
0.434,0.321
0.435,0.338
0.436,0.334
0.437,0.319
0.438,0.324
0.439,0.373
0.44,0.381
0.441,0.233
0.442,0.389
0.443,0.36
0.444,0.301
0.445,0.239
0.446,0.373
0.447,0.445
0.448,0.323
0.449,0.271
0.45,0.302
0.451,0.287
0.452,0.352
0.453,0.426
0.454,0.338
0.455,0.257
0.456,0.384
0.457,0.335
0.458,0.482
0.459,0.297
0.46,0.347
0.461,0.276
0.462,0.447
0.463,0.395
0.464,0.307
0.465,0.271
0.466,0.348
0.467,0.304
0.468,0.396
0.469,0.445
0.47,0.336
0.471,0.326
0.472,0.33
0.473,0.322
0.474,0.296
0.475,0.343
0.476,0.339
0.477,0.336
0.478,0.285
0.479,0.412
0.48,0.349
0.481,0.302
0.482,0.34
0.483,0.354
0.484,0.355
0.485,0.329
0.486,0.297
0.487,0.345
0.488,0.309
0.489,0.34
0.49,0.347
0.491,0.325
0.492,0.321
0.493,0.313
0.494,0.312
0.495,0.461
0.496,0.331
0.497,0.356
0.498,0.286
0.499,0.343
0.5,0.274
0.501,0.471
0.502,0.402
0.503,0.305
0.504,0.325
0.505,0.37
0.506,0.31
0.507,0.478
0.508,0.361
0.509,0.362
0.51,0.287
0.511,0.392
0.512,0.331
0.513,0.362
0.514,0.284
0.515,0.368
0.516,0.342
0.517,0.329
0.518,0.383
0.519,0.315
0.52,0.323
0.521,0.323
0.522,0.469
0.523,0.315
0.524,0.344
0.525,0.341
0.526,0.333
0.527,0.298
0.528,0.371
0.529,0.315
0.53,0.313
0.531,0.315
0.532,0.322
0.533,0.255
0.534,0.436
0.535,0.363
0.536,0.307
0.537,0.337
0.538,0.312
0.539,0.354
0.54,0.329
0.541,0.418
0.542,0.263
0.543,0.4
0.544,0.282
0.545,0.296
0.546,0.495
0.547,0.316
0.548,0.238
0.549,0.256
0.55,0.269
0.551,0.427
0.552,0.327
0.553,0.344
0.554,0.411
0.555,0.285
0.556,0.349
0.557,0.33
0.558,0.225
0.559,0.421
0.56,0.394
0.561,0.252
0.562,0.324
0.563,0.401
0.564,0.382
0.565,0.305
0.566,0.36
0.567,0.328
0.568,0.363
0.569,0.326
0.57,0.329
0.571,0.367
0.572,0.362
0.573,0.328
0.574,0.349
0.575,0.309
0.576,0.365
0.577,0.302
0.578,0.326
0.579,0.296
0.58,0.432
0.581,0.3
0.582,0.336
0.583,0.335
0.584,0.333
0.585,0.372
0.586,0.282
0.587,0.356
0.588,0.365
0.589,0.342
0.59,0.263
0.591,0.341
0.592,0.344
0.593,0.326
0.594,0.324
0.595,0.315
0.596,0.309
0.597,0.346
0.598,0.36
0.599,0.313
0.6,0.389
0.601,0.295
0.602,0.391
0.603,0.303
0.604,0.314
0.605,0.311
0.606,0.389
0.607,0.321
0.608,0.334
0.609,0.317
0.61,0.358
0.611,0.348
0.612,0.335
0.613,0.312
0.614,0.335
0.615,0.329
0.616,0.34
0.617,0.295
0.618,0.422
0.619,0.374
0.62,0.331
0.621,0.313
0.622,0.374
0.623,0.351
0.624,0.162
0.625,0.459
0.626,0.293
0.627,0.312
0.628,0.289
0.629,0.394
0.63,0.399
0.631,0.33
0.632,0.333
0.633,0.297
0.634,0.332
0.635,0.32
0.636,0.38
0.637,0.304
0.638,0.364
0.639,0.29
0.64,0.372
0.641,0.341
0.642,0.339
0.643,0.307
0.644,0.33
0.645,0.332
0.646,0.292
0.647,0.433
0.648,0.297
0.649,0.405
0.65,0.282
0.651,0.515
0.652,0.293
0.653,0.305
0.654,0.312
0.655,0.325
0.656,0.403
0.657,0.309
0.658,0.327
0.659,0.336
0.66,0.361
0.661,0.36
0.662,0.35
0.663,0.319
0.664,0.299
0.665,0.403
0.666,0.332
0.667,0.354
0.668,0.354
0.669,0.312
0.67,0.324
0.671,0.28
0.672,0.339
0.673,0.333
0.674,0.299
0.675,0.378
0.676,0.323
0.677,0.343
0.678,0.349
0.679,0.334
0.68,0.318
0.681,0.335
0.682,0.367
0.683,0.342
0.684,0.358
0.685,0.237
0.686,0.476
0.687,0.334
0.688,0.332
0.689,0.341
0.69,0.283
0.691,0.366
0.692,0.326
0.693,0.338
0.694,0.316
0.695,0.354
0.696,0.304
0.697,0.351
0.698,0.435
0.699,0.299
0.7,0.326
0.701,0.375
0.702,0.329
0.703,0.331
0.704,0.346
0.705,0.357
0.706,0.331
0.707,0.354
0.708,0.302
0.709,0.3
0.71,0.346
0.711,0.328
0.712,0.267
0.713,0.42
0.714,0.367
0.715,0.308
0.716,0.387
0.717,0.376
0.718,0.302
0.719,0.315
0.72,0.39
0.721,0.365
0.722,0.366
0.723,0.342
0.724,0.34
0.725,0.341
0.726,0.384
0.727,0.336
0.728,0.347
0.729,0.362
0.73,0.284
0.731,0.445
0.732,0.338
0.733,0.301
0.734,0.305
0.735,0.448
0.736,0.295
0.737,0.313
0.738,0.381
0.739,0.301
0.74,0.363
0.741,0.339
0.742,0.341
0.743,0.453
0.744,0.303
0.745,0.384
0.746,0.285
0.747,0.361
0.748,0.416
0.749,0.361
0.75,0.325
0.751,0.374
0.752,0.338
0.753,0.288
0.754,0.381
0.755,0.364
0.756,0.272
0.757,0.379
0.758,0.348
0.759,0.391
0.76,0.301
0.761,0.34
0.762,0.345
0.763,0.285
0.764,0.286
0.765,0.39
0.766,0.342
0.767,0.321
0.768,0.403
0.769,0.276
0.77,0.397
0.771,0.204
0.772,0.485
0.773,0.314
0.774,0.552
0.775,0.115
0.776,0.185
0.777,0.281
0.778,0.384
0.779,0.34
0.78,0.393
0.781,0.32
0.782,0.279
0.783,0.359
0.784,0.285
0.785,0.46
0.786,0.354
0.787,0.369
0.788,0.323
0.789,0.311
0.79,0.281
0.791,0.471
0.792,0.329
0.793,0.29
0.794,0.358
0.795,0.319
0.796,0.475
0.797,0.33
0.798,0.346
0.799,0.377
0.8,0.338
0.801,0.283
0.802,0.419
0.803,0.447
0.804,0.237
0.805,0.306
0.806,0.323
0.807,0.335
0.808,0.31
0.809,0.465
0.81,0.448
0.811,0.153
0.812,0.186
0.813,0.414
0.814,0.26
0.815,0.356
0.816,0.474
0.817,0.332
0.818,0.285
0.819,0.488
0.82,0.353
0.821,0.216
0.822,0.402
0.823,0.332
0.824,0.257
0.825,0.326
0.826,0.314
0.827,0.379
0.828,0.303
0.829,0.256
0.83,0.447
0.831,0.262
0.832,0.317
0.833,0.344
0.834,0.488
0.835,0.362
0.836,0.167
0.837,0.393
0.838,0.333
0.839,0.261
0.84,0.24
0.841,0.374
0.842,0.404
0.843,0.246
0.844,0.342
0.845,0.426
0.846,0.317
0.847,0.35
0.848,0.668
0.849,0.289
0.85,0.529
0.851,0.215
0.852,0.185
0.853,0.457
0.854,0.327
0.855,0.522
0.856,0.194
0.857,0.326
0.858,0.322
0.859,0.359
0.86,0.347
0.861,0.301
0.862,0.301
0.863,0.334
0.864,0.35
0.865,0.438
0.866,0.185
0.867,0.345
0.868,0.329
0.869,0.439
0.87,0.378
0.871,0.194
0.872,0.195
0.873,0.362
0.874,0.33
0.875,0.384
0.876,0.341
0.877,0.394
0.878,0.26
0.879,0.46
0.88,0.355
0.881,0.226
0.882,0.335
0.883,0.373
0.884,0.354
0.885,0.274
0.886,0.446
0.887,0.336
0.888,0.308
0.889,0.343
0.89,0.36
0.891,0.354
0.892,0.377
0.893,0.299
0.894,0.284
0.895,0.391
0.896,0.438
0.897,0.255
0.898,0.462
0.899,0.388
0.9,0.165
0.901,0.338
0.902,0.317
0.903,0.33
0.904,0.315
0.905,0.31
0.906,0.327
0.907,0.235
0.908,0.34
0.909,0.26
0.91,0.414
0.911,0.297
0.912,0.668
0.913,0.552
0.914,0.489
0.915,0.119
0.916,0.214
0.917,0.3
0.918,0.418
0.919,0.197
0.92,0.406
0.921,0.317
0.922,0.317
0.923,0.386
0.924,0.399
0.925,0.245
0.926,0.557
0.927,0.304
0.928,0.347
0.929,0.333
0.93,0.668
0.931,0.125
0.932,0.262
0.933,0.417
0.934,0.351
0.935,0.596
0.936,0.116
0.937,0.233
0.938,0.355
0.939,0.381
0.94,0.38
0.941,0.302
0.942,0.324
0.943,0.329
0.944,0.368
0.945,0.402
0.946,0.261
0.947,0.35
0.948,0.457
0.949,0.312
0.95,0.3
0.951,0.299
0.952,0.364
0.953,0.391
0.954,0.358
0.955,0.285
0.956,0.269
0.957,0.354
0.958,0.348
0.959,0.374
0.96,0.342
0.961,0.293
0.962,0.31
0.963,0.313
0.964,0.385
0.965,0.365
0.966,0.291
0.967,0.354
0.968,0.367
0.969,0.342
0.97,0.292
0.971,0.306
0.972,0.294
0.973,0.33
0.974,0.406
0.975,0.374
0.976,0.308
0.977,0.381
0.978,0.322
0.979,0.326
0.98,0.41
0.981,0.318
0.982,0.242
0.983,0.46
0.984,0.197
0.985,0.304
0.986,0.375
0.987,0.353
0.988,0.318
0.989,0.36
0.99,0.313
0.991,0.299
0.992,0.325
0.993,0.293
0.994,0.407
0.995,0.342
0.996,0.35
0.997,0.318
0.998,0.324
0.999,0.427
1,0.289
1.001,0.402
1.002,0.271
1.003,0.304
1.004,0.348
1.005,0.347
1.006,0.322
1.007,0.377
1.008,0.389
1.009,0.318
1.01,0.242
1.011,0.345
1.012,0.313
1.013,0.36
1.014,0.345
1.015,0.4
1.016,0.291
1.017,0.34
1.018,0.352
1.019,0.289
1.02,0.366
1.021,0.372
1.022,0.361
1.023,0.321
1.024,0.286
1.025,0.396
1.026,0.387
1.027,0.349
1.028,0.401
1.029,0.185
1.03,0.299
1.031,0.337
1.032,0.432
1.033,0.324
1.034,0.302
1.035,0.343
1.036,0.277
1.037,0.377
1.038,0.246
1.039,0.437
1.04,0.305
1.041,0.325
1.042,0.374
1.043,0.257
1.044,0.451
1.045,0.28
1.046,0.348
1.047,0.292
1.048,0.305
1.049,0.34
1.05,0.394
1.051,0.346
1.052,0.329
1.053,0.378
1.054,0.342
1.055,0.318
1.056,0.395
1.057,0.298
1.058,0.377
1.059,0.34
1.06,0.33
1.061,0.298
1.062,0.365
1.063,0.36
1.064,0.339
1.065,0.377
1.066,0.297
1.067,0.323
1.068,0.343
1.069,0.397
1.07,0.321
1.071,0.361
1.072,0.29
1.073,0.381
1.074,0.359
1.075,0.346
1.076,0.248
1.077,0.481
1.078,0.324
1.079,0.326
1.08,0.312
1.081,0.288
1.082,0.411
1.083,0.267
1.084,0.31
1.085,0.272
1.086,0.39
1.087,0.292
1.088,0.361
1.089,0.352
1.09,0.298
1.091,0.312
1.092,0.407
1.093,0.324
1.094,0.341
1.095,0.333
1.096,0.329
1.097,0.338
1.098,0.354
1.099,0.303
1.1,0.311
1.101,0.337
1.102,0.344
1.103,0.251
1.104,0.414
1.105,0.332
1.106,0.319
1.107,0.298
1.108,0.427
1.109,0.232
1.11,0.309
1.111,0.397
1.112,0.311
1.113,0.313
1.114,0.374
1.115,0.357
1.116,0.313
1.117,0.316
1.118,0.357
1.119,0.296
1.12,0.365
1.121,0.352
1.122,0.309
1.123,0.289
1.124,0.366
1.125,0.335
1.126,0.313
1.127,0.347
1.128,0.441
1.129,0.363
1.13,0.304
1.131,0.327
1.132,0.286
1.133,0.343
1.134,0.386
1.135,0.328
1.136,0.355
1.137,0.295
1.138,0.406
1.139,0.408
1.14,0.338
1.141,0.296
1.142,0.268
1.143,0.466
1.144,0.284
1.145,0.29
1.146,0.315
1.147,0.404
1.148,0.329
1.149,0.32
1.15,0.344
1.151,0.276
1.152,0.302
1.153,0.313
1.154,0.43
1.155,0.331
1.156,0.306
1.157,0.323
1.158,0.386
1.159,0.314
1.16,0.361
1.161,0.329
1.162,0.345
1.163,0.289
1.164,0.269
1.165,0.432
1.166,0.32
1.167,0.306
1.168,0.36
1.169,0.288
1.17,0.336
1.171,0.384
1.172,0.285
1.173,0.224
1.174,0.506
1.175,0.331
1.176,0.348
1.177,0.283
1.178,0.346
1.179,0.273
1.18,0.343
1.181,0.288
1.182,0.418
1.183,0.333
1.184,0.389
1.185,0.369
1.186,0.352
1.187,0.331
1.188,0.351
1.189,0.288
1.19,0.331
1.191,0.403
1.192,0.273
1.193,0.309
1.194,0.354
1.195,0.276
1.196,0.422
1.197,0.318
1.198,0.335
1.199,0.326
1.2,0.366
1.201,0.328
1.202,0.357
1.203,0.337
1.204,0.355
1.205,0.279
1.206,0.348
1.207,0.301
1.208,0.291
1.209,0.332
1.21,0.304
1.211,0.373
1.212,0.341
1.213,0.331
1.214,0.332
1.215,0.329
1.216,0.319
1.217,0.322
1.218,0.319
1.219,0.379
1.22,0.356
1.221,0.321
1.222,0.346
1.223,0.342
1.224,0.248
1.225,0.504
1.226,0.325
1.227,0.347
1.228,0.334
1.229,0.36
1.23,0.327
1.231,0.344
1.232,0.362
1.233,0.347
1.234,0.318
1.235,0.339
1.236,0.32
1.237,0.345
1.238,0.353
1.239,0.315
1.24,0.308
1.241,0.382
1.242,0.416
1.243,0.333
1.244,0.274
1.245,0.27
1.246,0.361
1.247,0.361
1.248,0.321
1.249,0.322
1.25,0.313
1.251,0.358
1.252,0.286
1.253,0.38
1.254,0.368
1.255,0.317
1.256,0.326
1.257,0.309
1.258,0.38
1.259,0.351
1.26,0.377
1.261,0.373
1.262,0.349
1.263,0.335
1.264,0.301
1.265,0.349
1.266,0.332
1.267,0.356
1.268,0.388
1.269,0.253
1.27,0.368
1.271,0.343
1.272,0.357
1.273,0.359
1.274,0.347
1.275,0.333
1.276,0.394
1.277,0.375
1.278,0.36
1.279,0.303
1.28,0.367
1.281,0.341
1.282,0.332
1.283,0.32
1.284,0.336
1.285,0.34
1.286,0.339
1.287,0.364
1.288,0.295
1.289,0.344
1.29,0.361
1.291,0.349
1.292,0.273
1.293,0.353
1.294,0.36
1.295,0.362
1.296,0.351
1.297,0.326
1.298,0.349
1.299,0.353
1.3,0.353
1.301,0.328
1.302,0.321
1.303,0.358
1.304,0.28
1.305,0.374
1.306,0.32
1.307,0.312
1.308,0.33
1.309,0.339
1.31,0.339
1.311,0.297
1.312,0.337
1.313,0.326
1.314,0.373
1.315,0.358
1.316,0.336
1.317,0.342
1.318,0.351
1.319,0.369
1.32,0.379
1.321,0.267
1.322,0.337
1.323,0.333
1.324,0.346
1.325,0.322
1.326,0.324
1.327,0.313
1.328,0.351
1.329,0.29
1.33,0.283
1.331,0.37
1.332,0.35
1.333,0.358
1.334,0.377
1.335,0.266
1.336,0.309
1.337,0.359
1.338,0.403
1.339,0.285
1.34,0.334
1.341,0.368
1.342,0.355
1.343,0.342
1.344,0.379
1.345,0.337
1.346,0.327
1.347,0.35
1.348,0.341
1.349,0.288
1.35,0.319
1.351,0.337
1.352,0.339
1.353,0.327
1.354,0.392
1.355,0.356
1.356,0.312
1.357,0.338
1.358,0.297
1.359,0.357
1.36,0.286
1.361,0.334
1.362,0.325
1.363,0.335
1.364,0.363
1.365,0.33
1.366,0.341
1.367,0.359
1.368,0.309
1.369,0.35
1.37,0.365
1.371,0.337
1.372,0.348
1.373,0.354
1.374,0.328
1.375,0.385
1.376,0.376
1.377,0.314
1.378,0.363
1.379,0.341
1.38,0.34
1.381,0.364
1.382,0.317
1.383,0.342
1.384,0.32
1.385,0.331
1.386,0.315
1.387,0.355
1.388,0.389
1.389,0.408
1.39,0.332
1.391,0.329
1.392,0.313
1.393,0.296
1.394,0.356
1.395,0.333
1.396,0.103
1.397,0.306
1.398,0.325
1.399,0.36
1.4,0.315
1.401,0.329
1.402,0.473
1.403,0.357
1.404,0.394
1.405,0.26
1.406,0.335
1.407,0.266
1.408,0.348
1.409,0.484
1.41,0.327
1.411,0.351
1.412,0.341
1.413,0.341
1.414,0.336
1.415,0.325
1.416,0.425
1.417,0.3
1.418,0.353
1.419,0.306
1.42,0.403
1.421,0.388
1.422,0.266
1.423,0.342
1.424,0.298
1.425,0.358
1.426,0.339
1.427,0.353
1.428,0.322
1.429,0.338
1.43,0.335
1.431,0.316
1.432,0.382
1.433,0.377
1.434,0.352
1.435,0.342
1.436,0.378
1.437,0.385
1.438,0.326
1.439,0.284
1.44,0.395
1.441,0.359
1.442,0.349
1.443,0.297
1.444,0.345
1.445,0.221
1.446,0.37
1.447,0.456
1.448,0.399
1.449,0.409
1.45,0.359
1.451,0.333
1.452,0.296
1.453,0.387
1.454,0.349
1.455,0.381
1.456,0.366
1.457,0.354
1.458,0.28
1.459,0.295
1.46,0.355
1.461,0.296
1.462,0.579
1.463,0.391
1.464,0.335
1.465,0.331
1.466,0.349
1.467,0.372
1.468,0.252
1.469,0.377
1.47,0.246
1.471,0.3
1.472,0.327
1.473,0.338
1.474,0.332
1.475,0.344
1.476,0.376
1.477,0.334
1.478,0.308
1.479,0.375
1.48,0.357
1.481,0.383
1.482,0.365
1.483,0.333
1.484,0.348
1.485,0.362
1.486,0.273
1.487,0.363
1.488,0.339
1.489,0.356
1.49,0.286
1.491,0.333
1.492,0.395
1.493,0.347
1.494,0.317
1.495,0.295
1.496,0.285
1.497,0.465
1.498,0.373
1.499,0.315
1.5,0.301
1.501,0.357
1.502,0.151
1.503,0.327
1.504,0.359
1.505,0.355
1.506,0.334
1.507,0.302
1.508,0.201
1.509,0.279
1.51,0.668
1.511,0.36
1.512,0.339
1.513,0.335
1.514,0.361
1.515,0.387
1.516,0.333
1.517,0.37
1.518,0.311
1.519,0.343
1.52,0.289
1.521,0.342
1.522,0.26
1.523,0.32
1.524,0.432
1.525,0.351
1.526,0.404
1.527,0.385
1.528,0.31
1.529,0.376
1.53,0.377
1.531,0.311
1.532,0.369
1.533,0.373
1.534,0.342
1.535,0.308
1.536,0.316
1.537,0.321
1.538,0.298
1.539,0.313
1.54,0.438
1.541,0.379
1.542,0.332
1.543,0.348
1.544,0.31
1.545,0.303
1.546,0.358
1.547,0.373
1.548,0.335
1.549,0.301
1.55,0.343
1.551,0.29
1.552,0.415
1.553,0.365
1.554,0.325
1.555,0.349
1.556,0.282
1.557,0.313
1.558,0.342
1.559,0.338
1.56,0.376
1.561,0.387
1.562,0.399
1.563,0.344
1.564,0.328
1.565,0.289
1.566,0.312
1.567,0.358
1.568,0.372
1.569,0.356
1.57,0.34
1.571,0.328
1.572,0.352
1.573,0.308
1.574,0.264
1.575,0.334
1.576,0.497
1.577,0.335
1.578,0.369
1.579,0.335
1.58,0.345
1.581,0.329
1.582,0.345
1.583,0.308
1.584,0.283
1.585,0.34
1.586,0.344
1.587,0.341
1.588,0.354
1.589,0.319
1.59,0.317
1.591,0.385
1.592,0.349
1.593,0.303
1.594,0.331
1.595,0.368
1.596,0.371
1.597,0.364
1.598,0.376
1.599,0.312
1.6,0.324
1.601,0.347
1.602,0.338
1.603,0.289
1.604,0.355
1.605,0.336
1.606,0.343
1.607,0.355
1.608,0.349
1.609,0.335
1.61,0.35
1.611,0.338
1.612,0.299
1.613,0.353
1.614,0.353
1.615,0.368
1.616,0.347
1.617,0.338
1.618,0.351
1.619,0.346
1.62,0.356
1.621,0.335
1.622,0.296
1.623,0.367
1.624,0.356
1.625,0.344
1.626,0.352
1.627,0.333
1.628,0.317
1.629,0.368
1.63,0.358
1.631,0.274
1.632,0.355
1.633,0.348
1.634,0.342
1.635,0.378
1.636,0.342
1.637,0.345
1.638,0.337
1.639,0.305
1.64,0.348
1.641,0.296
1.642,0.351
1.643,0.349
1.644,0.353
1.645,0.351
1.646,0.36
1.647,0.327
1.648,0.339
1.649,0.351
